pickup_zip,dropoff_zip,distance_miles
44076,62221,524.3
62221,44076,524.3
44076,55769,735.1
55769,44076,735.1
44076,25420,205.3
25420,44076,205.3
44076,92394,2033.7
92394,44076,2033.7
44076,48861,226.3
48861,44076,226.3
44076,70757,974.2
70757,44076,974.2
44076,74855,963.0
74855,44076,963.0
44076,77514,1124.2
77514,44076,1124.2
44076,51537,749.2
51537,44076,749.2
44076,76226,1068.8
76226,44076,1068.8
44076,49106,297.6
49106,44076,297.6
44076,31909,659.4
31909,44076,659.4
44076,29560,533.7
29560,44076,533.7
44076,22207,266.2
22207,44076,266.2
44076,52555,628.6
52555,44076,628.6
44076,53952,473.3
53952,44076,473.3
66223,56589,576.6
56589,66223,576.6
66223,91770,1341.3
91770,66223,1341.3
66223,28169,769.1
28169,66223,769.1
66223,25843,740.1
25843,66223,740.1
66223,51649,144.8
51649,66223,144.8
66223,99158,1272.0
99158,66223,1272.0
66223,55713,603.2
55713,66223,603.2
66223,20779,974.8
20779,66223,974.8
66223,44087,720.3
44087,66223,720.3
66223,04220,1309.5
04220,66223,1309.5
66223,92602,1330.9
92602,66223,1330.9
66223,44417,761.5
44417,66223,761.5
66223,12768,1070.8
12768,66223,1070.8
66223,63030,218.0
63030,66223,218.0
66223,05250,1157.1
05250,66223,1157.1
66223,87113,704.4
87113,66223,704.4
66223,41222,646.1
41222,66223,646.1
66223,32948,1113.9
32948,66223,1113.9
66223,71286,469.5
71286,66223,469.5
66223,67751,306.6
67751,66223,306.6
66223,04956,1326.2
04956,66223,1326.2
66223,04668,1446.9
04668,66223,1446.9
66223,29714,813.7
29714,66223,813.7
66223,70516,600.8
70516,66223,600.8
66223,28027,807.5
28027,66223,807.5
66223,81073,449.2
81073,66223,449.2
66223,46501,475.0
46501,66223,475.0
66223,70114,669.5
70114,66223,669.5
66223,11003,1120.2
11003,66223,1120.2
66223,68130,182.6
68130,66223,182.6
66223,59642,964.6
59642,66223,964.6
66223,80468,616.3
80468,66223,616.3
66223,43346,588.2
43346,66223,588.2
66223,41567,679.1
41567,66223,679.1
66223,50665,275.2
50665,66223,275.2
66223,20716,966.3
20716,66223,966.3
66223,25981,758.4
25981,66223,758.4
66223,78739,626.2
78739,66223,626.2
66223,61845,350.2
61845,66223,350.2
66223,86314,1021.6
86314,66223,1021.6
66223,28538,972.1
28538,66223,972.1
66223,68071,251.5
68071,66223,251.5
66223,45836,601.0
45836,66223,601.0
66223,11369,1111.6
11369,66223,1111.6
66223,97703,1432.4
97703,66223,1432.4
66223,01606,1222.6
01606,66223,1222.6
66223,50585,280.5
50585,66223,280.5
66223,04924,1353.2
04924,66223,1353.2
66223,63108,238.9
63108,66223,238.9
66223,13111,988.1
13111,66223,988.1
66223,49441,530.2
49441,66223,530.2
66223,67059,255.1
67059,66223,255.1
66223,14860,968.5
14860,66223,968.5
66223,31743,768.9
31743,66223,768.9
66223,16735,858.6
16735,66223,858.6
66223,90278,1361.4
90278,66223,1361.4
66223,50111,200.7
50111,66223,200.7
66223,27803,946.2
27803,66223,946.2
66223,71048,427.8
71048,66223,427.8
66223,62221,258.9
62221,66223,258.9
66223,55769,599.6
55769,66223,599.6
66223,25420,888.7
25420,66223,888.7
66223,92394,1290.2
92394,66223,1290.2
66223,48861,576.3
48861,66223,576.3
66223,70757,611.7
70757,66223,611.7
66223,74855,261.4
74855,66223,261.4
66223,77514,632.1
77514,66223,632.1
66223,51537,195.0
51537,66223,195.0
66223,76226,420.7
76226,66223,420.7
66223,49106,477.5
49106,66223,477.5
66223,31909,699.2
31909,66223,699.2
66223,29560,900.1
29560,66223,900.1
66223,22207,944.4
22207,66223,944.4
66223,52555,157.5
52555,66223,157.5
66223,53952,430.1
53952,66223,430.1
56589,91770,1474.7
91770,56589,1474.7
56589,28169,1100.5
28169,56589,1100.5
56589,25843,992.8
25843,56589,992.8
56589,51649,437.0
51649,56589,437.0
56589,99158,1010.8
99158,56589,1010.8
56589,55713,140.4
55713,56589,140.4
56589,20779,1126.5
20779,56589,1126.5
56589,44087,814.3
44087,56589,814.3
56589,04220,1236.3
04220,56589,1236.3
56589,92602,1476.7
92602,56589,1476.7
56589,44417,843.4
44417,56589,843.4
56589,12768,1096.3
12768,56589,1096.3
56589,63030,672.8
63030,56589,672.8
56589,05250,1131.5
05250,56589,1131.5
56589,87113,1000.0
87113,56589,1000.0
56589,41222,921.9
41222,56589,921.9
56589,32948,1569.4
32948,56589,1569.4
56589,71286,1029.8
71286,56589,1029.8
56589,67751,603.5
67751,56589,603.5
56589,04956,1237.9
04956,56589,1237.9
56589,04668,1343.5
04668,56589,1343.5
56589,29714,1153.7
29714,56589,1153.7
56589,70516,1174.0
70516,56589,1174.0
56589,28027,1124.4
28027,56589,1124.4
56589,81073,762.0
81073,56589,762.0
56589,46501,624.0
46501,56589,624.0
56589,70114,1227.7
70114,56589,1227.7
56589,11003,1180.6
11003,56589,1180.6
56589,68130,411.2
68130,56589,411.2
56589,59642,715.8
59642,56589,715.8
56589,80468,722.5
80468,56589,722.5
56589,43346,746.6
43346,56589,746.6
56589,41567,952.8
41567,56589,952.8
56589,50665,348.9
50665,56589,348.9
56589,20716,1113.7
20716,56589,1113.7
56589,25981,987.0
25981,56589,987.0
56589,78739,1178.6
78739,56589,1178.6
56589,61845,595.1
61845,56589,595.1
56589,86314,1224.0
86314,56589,1224.0
56589,28538,1240.1
28538,56589,1240.1
56589,68071,343.4
68071,56589,343.4
56589,45836,744.8
45836,56589,744.8
56589,11369,1171.0
11369,56589,1171.0
56589,97703,1262.5
97703,56589,1262.5
56589,01606,1218.8
01606,56589,1218.8
56589,50585,296.1
50585,56589,296.1
56589,04924,1264.9
04924,56589,1264.9
56589,63108,650.8
63108,56589,650.8
56589,13111,967.9
13111,56589,967.9
56589,49441,536.9
49441,56589,536.9
56589,67059,679.9
67059,56589,679.9
56589,14860,976.5
14860,56589,976.5
56589,31743,1222.7
31743,56589,1222.7
56589,16735,918.0
16735,56589,918.0
56589,90278,1495.6
90278,56589,1495.6
56589,50111,390.4
50111,56589,390.4
56589,27803,1205.0
27803,56589,1205.0
56589,71048,1001.1
71048,56589,1001.1
56589,62221,666.9
62221,56589,666.9
56589,55769,120.8
55769,56589,120.8
56589,25420,1034.6
25420,56589,1034.6
56589,92394,1420.8
92394,56589,1420.8
56589,48861,611.5
48861,56589,611.5
56589,70757,1180.7
70757,56589,1180.7
56589,74855,807.0
74855,56589,807.0
56589,77514,1207.7
77514,56589,1207.7
56589,51537,382.6
51537,56589,382.6
56589,76226,973.9
76226,56589,973.9
56589,49106,579.0
49106,56589,579.0
56589,31909,1158.9
31909,56589,1158.9
56589,29560,1242.3
29560,56589,1242.3
56589,22207,1097.0
22207,56589,1097.0
56589,52555,474.2
52555,56589,474.2
56589,53952,378.5
53952,56589,378.5
91770,28169,2076.4
28169,91770,2076.4
91770,25843,2074.8
25843,91770,2074.8
91770,51649,1320.4
51649,91770,1320.4
91770,99158,902.9
99158,91770,902.9
91770,55713,1607.3
55713,91770,1607.3
91770,20779,2315.9
20779,91770,2315.9
91770,44087,2053.2
44087,91770,2053.2
91770,04220,2618.4
04220,91770,2618.4
91770,92602,30.9
92602,91770,30.9
91770,44417,2093.8
44417,91770,2093.8
91770,12768,2401.7
12768,91770,2401.7
91770,63030,1549.0
63030,91770,1549.0
91770,05250,2477.6
05250,91770,2477.6
91770,87113,660.2
87113,91770,660.2
91770,41222,1980.7
41222,91770,1980.7
91770,32948,2254.5
32948,91770,2254.5
91770,71286,1551.4
71286,91770,1551.4
91770,67751,1043.4
67751,91770,1043.4
91770,04956,2629.8
04956,91770,2629.8
91770,04668,2747.1
04668,91770,2747.1
91770,29714,2112.2
29714,91770,2112.2
91770,70516,1527.3
70516,91770,1527.3
91770,28027,2118.0
28027,91770,2118.0
91770,81073,893.2
81073,91770,893.2
91770,46501,1803.0
46501,91770,1803.0
91770,70114,1666.0
70114,91770,1666.0
91770,11003,2457.9
11003,91770,2457.9
91770,68130,1293.5
68130,91770,1293.5
91770,59642,926.8
59642,91770,926.8
91770,80468,774.5
80468,91770,774.5
91770,43346,1925.5
43346,91770,1925.5
91770,41567,2012.5
41567,91770,2012.5
91770,50665,1488.2
50665,91770,1488.2
91770,20716,2307.5
20716,91770,2307.5
91770,25981,2096.4
25981,91770,2096.4
91770,78739,1211.8
78739,91770,1211.8
91770,61845,1685.1
61845,91770,1685.1
91770,86314,331.0
86314,91770,331.0
91770,28538,2291.3
28538,91770,2291.3
91770,68071,1300.0
68071,91770,1300.0
91770,45836,1936.8
45836,91770,1936.8
91770,11369,2449.0
11369,91770,2449.0
91770,97703,714.6
97703,91770,714.6
91770,01606,2550.5
01606,91770,2550.5
91770,50585,1379.3
50585,91770,1379.3
91770,04924,2657.5
04924,91770,2657.5
91770,63108,1577.6
63108,91770,1577.6
91770,13111,2304.7
13111,91770,2304.7
91770,49441,1819.4
49441,91770,1819.4
91770,67059,1091.7
67059,91770,1091.7
91770,14860,2292.3
14860,91770,2292.3
91770,31743,1975.8
31743,91770,1975.8
91770,16735,2190.2
16735,91770,2190.2
91770,90278,21.0
90278,91770,21.0
91770,50111,1421.7
50111,91770,1421.7
91770,27803,2269.9
27803,91770,2269.9
91770,71048,1456.5
71048,91770,1456.5
91770,62221,1596.3
62221,91770,1596.3
91770,55769,1589.4
55769,91770,1589.4
91770,25420,2230.0
25420,91770,2230.0
91770,92394,54.1
92394,91770,54.1
91770,48861,1882.8
48861,91770,1882.8
91770,70757,1571.3
70757,91770,1571.3
91770,74855,1206.3
74855,91770,1206.3
91770,77514,1408.3
77514,91770,1408.3
91770,51537,1346.2
51537,91770,1346.2
91770,76226,1205.9
76226,91770,1205.9
91770,49106,1792.9
49106,91770,1792.9
91770,31909,1913.4
31909,91770,1913.4
91770,29560,2188.9
29560,91770,2188.9
91770,22207,2285.6
22207,91770,2285.6
91770,52555,1457.4
52555,91770,1457.4
91770,53952,1664.3
53952,91770,1664.3
28169,25843,156.7
25843,28169,156.7
28169,51649,855.6
51649,28169,855.6
28169,99158,2012.0
99158,28169,2012.0
28169,55713,1021.0
55713,28169,1021.0
28169,20779,356.3
20779,28169,356.3
28169,44087,410.9
44087,28169,410.9
28169,04220,853.1
04220,28169,853.1
28169,92602,2061.9
92602,28169,2061.9
28169,44417,420.9
44417,28169,420.9
28169,12768,577.3
12768,28169,577.3
28169,63030,551.4
63030,28169,551.4
28169,05250,693.4
05250,28169,693.4
28169,87113,1417.5
87113,28169,1417.5
28169,41222,184.0
41222,28169,184.0
28169,32948,525.9
32948,28169,525.9
28169,71286,592.6
71286,28169,592.6
28169,67751,1073.0
67751,28169,1073.0
28169,04956,883.9
04956,28169,883.9
28169,04668,990.8
04668,28169,990.8
28169,29714,53.4
29714,28169,53.4
28169,70516,719.3
70516,28169,719.3
28169,28027,42.7
28027,28169,42.7
28169,81073,1192.5
81073,28169,1192.5
28169,46501,481.6
46501,28169,481.6
28169,70114,625.0
70114,28169,625.0
28169,11003,559.2
11003,28169,559.2
28169,68130,897.4
68130,28169,897.4
28169,59642,1698.7
59642,28169,1698.7
28169,80468,1384.7
80468,28169,1384.7
28169,43346,383.1
43346,28169,383.1
28169,41567,159.6
41567,28169,159.6
28169,50665,786.9
50665,28169,786.9
28169,20716,358.0
20716,28169,358.0
28169,25981,192.0
25981,28169,192.0
28169,78739,1021.2
78739,28169,1021.2
28169,61845,514.3
61845,28169,514.3
28169,86314,1746.9
86314,28169,1746.9
28169,28538,218.3
28538,28169,218.3
28169,68071,938.4
68071,28169,938.4
28169,45836,393.6
45836,28169,393.6
28169,11369,555.2
11369,28169,555.2
28169,97703,2195.2
97703,28169,2195.2
28169,01606,706.3
01606,28169,706.3
28169,50585,900.3
50585,28169,900.3
28169,04924,903.0
04924,28169,903.0
28169,63108,537.7
63108,28169,537.7
28169,13111,602.6
13111,28169,602.6
28169,49441,598.9
49441,28169,598.9
28169,67059,994.7
67059,28169,994.7
28169,14860,556.4
14860,28169,556.4
28169,31743,280.9
31743,28169,280.9
28169,16735,455.1
16735,28169,455.1
28169,90278,2095.4
90278,28169,2095.4
28169,50111,799.0
50111,28169,799.0
28169,27803,204.6
27803,28169,204.6
28169,71048,677.2
71048,28169,677.2
28169,62221,516.5
62221,28169,516.5
28169,55769,1033.1
55769,28169,1033.1
28169,25420,331.7
25420,28169,331.7
28169,92394,2028.2
92394,28169,2028.2
28169,48861,541.8
48861,28169,541.8
28169,70757,680.3
70757,28169,680.3
28169,74855,872.2
74855,28169,872.2
28169,77514,862.7
77514,28169,862.7
28169,51537,866.1
51537,28169,866.1
28169,76226,913.5
76226,28169,913.5
28169,49106,531.2
49106,28169,531.2
28169,31909,279.1
31909,28169,279.1
28169,29560,142.3
29560,28169,142.3
28169,22207,341.0
22207,28169,341.0
28169,52555,719.1
52555,28169,719.1
28169,53952,725.9
53952,28169,725.9
25843,51649,802.7
51649,25843,802.7
25843,99158,1940.2
99158,25843,1940.2
25843,55713,901.2
55713,25843,901.2
25843,20779,260.6
20779,25843,260.6
25843,44087,255.5
44087,25843,255.5
25843,04220,728.9
04220,25843,728.9
25843,92602,2062.6
92602,25843,2062.6
25843,44417,264.2
44417,25843,264.2
25843,12768,450.4
12768,25843,450.4
25843,63030,526.4
63030,25843,526.4
25843,05250,565.1
05250,25843,565.1
25843,87113,1422.8
87113,25843,1422.8
25843,41222,94.2
41222,25843,94.2
25843,32948,680.3
32948,25843,680.3
25843,71286,665.7
71286,25843,665.7
25843,67751,1046.5
67751,25843,1046.5
25843,04956,757.8
04956,25843,757.8
25843,04668,870.3
04668,25843,870.3
25843,29714,201.0
29714,25843,201.0
25843,70516,811.7
70516,25843,811.7
25843,28027,154.7
28027,25843,154.7
25843,81073,1182.5
81073,25843,1182.5
25843,46501,369.2
46501,25843,369.2
25843,70114,735.7
70114,25843,735.7
25843,11003,452.0
11003,25843,452.0
25843,68130,841.9
68130,25843,841.9
25843,59642,1626.8
59642,25843,1626.8
25843,80468,1353.1
80468,25843,1353.1
25843,43346,250.3
43346,25843,250.3
25843,41567,62.9
41567,25843,62.9
25843,50665,703.9
50665,25843,703.9
25843,20716,256.9
20716,25843,256.9
25843,25981,39.9
25981,25843,39.9
25843,78739,1088.5
78739,25843,1088.5
25843,61845,434.2
61845,25843,434.2
25843,86314,1749.3
86314,25843,1749.3
25843,28538,250.4
28538,25843,250.4
25843,68071,872.9
68071,25843,872.9
25843,45836,256.7
45836,25843,256.7
25843,11369,446.2
11369,25843,446.2
25843,97703,2139.8
97703,25843,2139.8
25843,01606,591.8
01606,25843,591.8
25843,50585,823.6
50585,25843,823.6
25843,04924,779.0
04924,25843,779.0
25843,63108,501.2
63108,25843,501.2
25843,13111,456.1
13111,25843,456.1
25843,49441,469.7
49441,25843,469.7
25843,67059,983.5
67059,25843,983.5
25843,14860,411.5
14860,25843,411.5
25843,31743,426.6
31743,25843,426.6
25843,16735,303.2
16735,25843,303.2
25843,90278,2094.5
90278,25843,2094.5
25843,50111,730.4
50111,25843,730.4
25843,27803,217.7
27803,25843,217.7
25843,71048,739.2
71048,25843,739.2
25843,62221,481.3
62221,25843,481.3
25843,55769,914.9
55769,25843,914.9
25843,25420,203.8
25420,25843,203.8
25843,92394,2024.9
92394,25843,2024.9
25843,48861,405.1
48861,25843,405.1
25843,70757,777.3
70757,25843,777.3
25843,74855,887.5
74855,25843,887.5
25843,77514,948.5
77514,25843,948.5
25843,51537,803.3
51537,25843,803.3
25843,76226,955.8
76226,25843,955.8
25843,49106,413.9
49106,25843,413.9
25843,31909,410.3
31909,25843,410.3
25843,29560,272.5
29560,25843,272.5
25843,22207,235.7
22207,25843,235.7
25843,52555,660.0
52555,25843,660.0
25843,53952,614.3
53952,25843,614.3
51649,99158,1160.7
99158,51649,1160.7
51649,55713,478.4
55713,51649,478.4
51649,20779,1017.0
20779,51649,1017.0
51649,44087,735.8
44087,51649,735.8
51649,04220,1301.2
04220,51649,1301.2
51649,92602,1313.2
92602,51649,1313.2
51649,44417,775.9
44417,51649,775.9
51649,12768,1082.1
12768,51649,1082.1
51649,63030,316.6
63030,51649,316.6
51649,05250,1157.5
05250,51649,1157.5
51649,87113,716.7
87113,51649,716.7
51649,41222,711.5
41222,51649,711.5
51649,32948,1238.4
32948,51649,1238.4
51649,71286,613.5
71286,51649,613.5
51649,67751,282.3
67751,51649,282.3
51649,04956,1314.5
04956,51649,1314.5
51649,04668,1433.5
04668,51649,1433.5
51649,29714,903.8
29714,51649,903.8
51649,70516,745.2
70516,51649,745.2
51649,28027,890.8
28027,51649,890.8
51649,81073,452.2
81073,51649,452.2
51649,46501,485.7
46501,51649,485.7
51649,70114,813.6
70114,51649,813.6
51649,11003,1142.1
11003,51649,1142.1
51649,68130,43.4
68130,51649,43.4
51649,59642,849.1
59642,51649,849.1
51649,80468,561.3
80468,51649,561.3
51649,43346,613.6
43346,51649,613.6
51649,41567,745.4
41567,51649,745.4
51649,50665,186.2
50665,51649,186.2
51649,20716,1007.0
20716,51649,1007.0
51649,25981,814.7
25981,51649,814.7
51649,78739,747.8
78739,51649,747.8
51649,61845,376.5
61845,51649,376.5
51649,86314,1013.8
86314,51649,1013.8
51649,28538,1045.9
28538,51649,1045.9
51649,68071,107.2
68071,51649,107.2
51649,45836,622.9
45836,51649,622.9
51649,11369,1132.9
11369,51649,1132.9
51649,97703,1340.7
97703,51649,1340.7
51649,01606,1230.2
01606,51649,1230.2
51649,50585,143.6
50585,51649,143.6
51649,04924,1342.0
04924,51649,1342.0
51649,63108,319.8
63108,51649,319.8
51649,13111,984.9
13111,51649,984.9
51649,49441,502.9
49441,51649,502.9
51649,67059,292.0
67059,51649,292.0
51649,14860,972.0
14860,51649,972.0
51649,31743,889.7
31743,51649,889.7
51649,16735,871.5
16735,51649,871.5
51649,90278,1341.0
90278,51649,1341.0
51649,50111,107.3
50111,51649,107.3
51649,27803,1016.9
27803,51649,1016.9
51649,71048,572.3
71048,51649,572.3
51649,62221,341.0
62221,51649,341.0
51649,55769,472.2
55769,51649,472.2
51649,25420,926.6
25420,51649,926.6
51649,92394,1267.6
92394,51649,1267.6
51649,48861,563.1
48861,51649,563.1
51649,70757,756.6
70757,51649,756.6
51649,74855,375.3
74855,51649,375.3
51649,77514,771.1
77514,51649,771.1
51649,51537,56.2
51537,51649,56.2
51649,76226,541.6
76226,51649,541.6
51649,49106,472.6
49106,51649,472.6
51649,31909,820.6
31909,51649,820.6
51649,29560,992.7
29560,51649,992.7
51649,22207,986.0
22207,51649,986.0
51649,52555,143.8
52555,51649,143.8
51649,53952,365.4
53952,51649,365.4
99158,55713,1145.4
55713,99158,1145.4
99158,20779,2115.2
20779,99158,2115.2
99158,44087,1805.3
44087,99158,1805.3
99158,04220,2241.6
04220,99158,2241.6
99158,92602,925.4
92602,99158,925.4
99158,44417,1838.6
44417,99158,1838.6
99158,12768,2105.8
12768,99158,2105.8
99158,63030,1476.2
63030,99158,1476.2
99158,05250,2142.1
05250,99158,2142.1
99158,87113,992.2
87113,99158,992.2
99158,41222,1854.9
41222,99158,1854.9
99158,32948,2383.3
32948,99158,2383.3
99158,71286,1692.0
71286,99158,1692.0
99158,67751,1014.0
67751,99158,1014.0
99158,04956,2240.8
04956,99158,2240.8
99158,04668,2340.7
04668,99158,2340.7
99158,29714,2061.7
29714,99158,2061.7
99158,70516,1761.3
70516,99158,1761.3
99158,28027,2045.1
28027,99158,2045.1
99158,81073,998.7
81073,99158,998.7
99158,46501,1581.6
46501,99158,1581.6
99158,70114,1875.1
70114,99158,1875.1
99158,11003,2187.9
11003,99158,2187.9
99158,68130,1117.7
68130,99158,1117.7
99158,59642,313.6
59642,99158,313.6
99158,80468,747.6
80468,99158,747.6
99158,43346,1714.2
43346,99158,1714.2
99158,41567,1888.5
41567,99158,1888.5
99158,50665,1236.5
50665,99158,1236.5
99158,20716,2103.2
20716,99158,2103.2
99158,25981,1944.4
25981,99158,1944.4
99158,78739,1560.7
78739,99158,1560.7
99158,61845,1506.8
61845,99158,1506.8
99158,86314,901.9
86314,99158,901.9
99158,28538,2189.8
28538,99158,2189.8
99158,68071,1073.6
68071,99158,1073.6
99158,45836,1717.1
45836,99158,1717.1
99158,11369,2178.3
11369,99158,2178.3
99158,97703,296.1
97703,99158,296.1
99158,01606,2229.6
01606,99158,2229.6
99158,50585,1116.7
50585,99158,1116.7
99158,04924,2267.2
04924,99158,2267.2
99158,63108,1480.2
63108,99158,1480.2
99158,13111,1978.6
13111,99158,1978.6
99158,49441,1526.8
49441,99158,1526.8
99158,67059,1131.2
67059,99158,1131.2
99158,14860,1985.9
14860,99158,1985.9
99158,31743,2040.7
31743,99158,2040.7
99158,16735,1920.2
16735,99158,1920.2
99158,90278,916.8
90278,99158,916.8
99158,50111,1213.8
50111,99158,1213.8
99158,27803,2157.9
27803,99158,2157.9
99158,71048,1615.8
71048,99158,1615.8
99158,62221,1501.4
62221,99158,1501.4
99158,55769,1126.0
55769,99158,1126.0
99158,25420,2022.0
25420,99158,2022.0
99158,92394,867.4
92394,99158,867.4
99158,48861,1602.4
48861,99158,1602.4
99158,70757,1792.0
70757,99158,1792.0
99158,74855,1320.5
74855,99158,1320.5
99158,77514,1706.5
77514,99158,1706.5
99158,51537,1146.0
51537,99158,1146.0
99158,76226,1429.6
76226,99158,1429.6
99158,49106,1546.8
49106,99158,1546.8
99158,31909,1971.0
31909,99158,1971.0
99158,29560,2151.2
29560,99158,2151.2
99158,22207,2084.6
22207,99158,2084.6
99158,52555,1293.1
52555,99158,1293.1
99158,53952,1355.8
53952,99158,1355.8
55713,20779,1012.9
20779,55713,1012.9
55713,44087,703.0
44087,55713,703.0
55713,04220,1098.2
04220,55713,1098.2
55713,92602,1608.4
92602,55713,1608.4
55713,44417,728.7
44417,55713,728.7
55713,12768,967.2
12768,55713,967.2
55713,63030,653.1
63030,55713,653.1
55713,05250,997.3
05250,55713,997.3
55713,87113,1108.1
87113,55713,1108.1
55713,41222,838.5
41222,55713,838.5
55713,32948,1510.9
32948,55713,1510.9
55713,71286,1026.8
71286,55713,1026.8
55713,67751,692.3
67751,55713,692.3
55713,04956,1099.1
04956,55713,1099.1
55713,04668,1203.8
04668,55713,1203.8
55713,29714,1074.4
29714,55713,1074.4
55713,70516,1181.4
70516,55713,1181.4
55713,28027,1041.0
28027,55713,1041.0
55713,81073,859.4
81073,55713,859.4
55713,46501,539.4
46501,55713,539.4
55713,70114,1219.5
70114,55713,1219.5
55713,11003,1054.0
11003,55713,1054.0
55713,68130,464.0
68130,55713,464.0
55713,59642,854.2
59642,55713,854.2
55713,80468,846.6
80468,55713,846.6
55713,43346,651.2
43346,55713,651.2
55713,41567,867.3
41567,55713,867.3
55713,50665,339.0
50665,55713,339.0
55713,20716,999.9
20716,55713,999.9
55713,25981,891.1
25981,55713,891.1
55713,78739,1225.2
78739,55713,1225.2
55713,61845,537.2
61845,55713,537.2
55713,86314,1348.1
86314,55713,1348.1
55713,28538,1143.5
28538,55713,1143.5
55713,68071,405.8
68071,55713,405.8
55713,45836,646.8
45836,55713,646.8
55713,11369,1044.4
11369,55713,1044.4
55713,97703,1401.1
97703,55713,1401.1
55713,01606,1085.4
01606,55713,1085.4
55713,50585,336.7
50585,55713,336.7
55713,04924,1126.0
04924,55713,1126.0
55713,63108,623.6
63108,55713,623.6
55713,13111,836.5
13111,55713,836.5
55713,49441,433.6
49441,55713,433.6
55713,67059,751.4
67059,55713,751.4
55713,14860,847.8
14860,55713,847.8
55713,31743,1170.6
31743,55713,1170.6
55713,16735,797.2
16735,55713,797.2
55713,90278,1628.3
90278,55713,1628.3
55713,50111,403.5
50111,55713,403.5
55713,27803,1107.6
27803,55713,1107.6
55713,71048,1011.0
71048,55713,1011.0
55713,62221,636.4
62221,55713,636.4
55713,55769,19.7
55769,55713,19.7
55713,25420,922.8
25420,55713,922.8
55713,92394,1553.3
92394,55713,1553.3
55713,48861,504.8
48861,55713,504.8
55713,70757,1182.6
70757,55713,1182.6
55713,74855,853.2
74855,55713,853.2
55713,77514,1231.7
77514,55713,1231.7
55713,51537,422.3
51537,55713,422.3
55713,76226,1018.8
76226,55713,1018.8
55713,49106,490.3
49106,55713,490.3
55713,31909,1110.4
31909,55713,1110.4
55713,29560,1160.9
29560,55713,1160.9
55713,22207,984.4
22207,55713,984.4
55713,52555,473.0
52555,55713,473.0
55713,53952,298.2
53952,55713,298.2
20779,44087,312.3
44087,20779,312.3
20779,04220,501.6
04220,20779,501.6
20779,92602,2304.9
92602,20779,2304.9
20779,44417,284.2
44417,20779,284.2
20779,12768,235.9
12768,20779,235.9
20779,63030,769.3
63030,20779,769.3
20779,05250,348.8
05250,20779,348.8
20779,87113,1670.0
87113,20779,1670.0
20779,41222,347.9
41222,20779,347.9
20779,32948,793.4
32948,20779,793.4
20779,71286,924.1
71286,20779,924.1
20779,67751,1277.6
67751,20779,1277.6
20779,04956,533.8
04956,20779,533.8
20779,04668,636.4
04668,20779,636.4
20779,29714,368.7
29714,20779,368.7
20779,70516,1064.9
70516,20779,1064.9
20779,28027,323.7
28027,20779,323.7
20779,81073,1422.9
81073,20779,1422.9
20779,46501,540.2
46501,20779,540.2
20779,70114,978.9
70114,20779,978.9
20779,11003,203.0
11003,20779,203.0
20779,68130,1052.6
68130,20779,1052.6
20779,59642,1804.8
59642,20779,1804.8
20779,80468,1576.8
80468,20779,1576.8
20779,43346,407.1
43346,20779,407.1
20779,41567,321.6
41567,20779,321.6
20779,50665,889.0
50665,20779,889.0
20779,20716,13.5
20716,20779,13.5
20779,25981,228.7
25981,20779,228.7
20779,78739,1348.6
78739,20779,1348.6
20779,61845,640.5
61845,20779,640.5
20779,86314,1993.6
86314,20779,1993.6
20779,28538,237.1
28538,20779,237.1
20779,68071,1072.4
68071,20779,1072.4
20779,45836,401.2
45836,20779,401.2
20779,11369,199.4
11369,20779,199.4
20779,97703,2333.8
97703,20779,2333.8
20779,01606,351.1
01606,20779,351.1
20779,50585,1011.7
50585,20779,1011.7
20779,04924,551.1
04924,20779,551.1
20779,63108,738.6
63108,20779,738.6
20779,13111,310.3
13111,20779,310.3
20779,49441,591.3
49441,20779,591.3
20779,67059,1225.1
67059,20779,1225.1
20779,14860,264.4
14860,20779,264.4
20779,31743,632.0
31743,20779,632.0
20779,16735,230.4
16735,20779,230.4
20779,90278,2335.9
90278,20779,2335.9
20779,50111,931.5
50111,20779,931.5
20779,27803,209.9
27803,20779,209.9
20779,71048,999.3
71048,20779,999.3
20779,62221,720.3
62221,20779,720.3
20779,55769,1029.6
55769,20779,1029.6
20779,25420,93.3
25420,20779,93.3
20779,92394,2264.9
92394,20779,2264.9
20779,48861,515.8
48861,20779,515.8
20779,70757,1028.4
70757,20779,1028.4
20779,74855,1141.8
74855,20779,1141.8
20779,77514,1204.5
77514,20779,1204.5
20779,51537,1007.9
51537,20779,1007.9
20779,76226,1215.7
76226,20779,1215.7
20779,49106,569.7
49106,20779,569.7
20779,31909,635.4
31909,20779,635.4
20779,29560,383.1
29560,20779,383.1
20779,22207,31.1
22207,20779,31.1
20779,52555,873.5
52555,20779,873.5
20779,53952,760.1
53952,20779,760.1
44087,04220,600.1
04220,44087,600.1
44087,92602,2044.7
92602,44087,2044.7
44087,44417,41.2
44417,44087,41.2
44087,12768,350.5
12768,44087,350.5
44087,63030,541.8
63030,44087,541.8
44087,05250,440.9
05250,44087,440.9
44087,87113,1424.7
87113,44087,1424.7
44087,41222,256.0
41222,44087,256.0
44087,32948,935.7
32948,44087,935.7
44087,71286,805.4
71286,44087,805.4
44087,67751,1009.8
67751,44087,1009.8
44087,04956,621.2
04956,44087,621.2
44087,04668,741.8
04668,44087,741.8
44087,29714,456.5
29714,44087,456.5
44087,70516,968.7
70516,44087,968.7
44087,28027,409.6
